Product_id,BrandName,Category,Individual_category,category_by_Gender,DiscountPrice (in Rs),OriginalPrice (in Rs),DiscountOffer,SizeOption,Ratings,Reviews,Column1,Column2,Column3
18030424,Levis,Inner Wear &  Sleep Wear,briefs,Men,,558,,"S, M, L, XL",4.2,513,,, 
1879748,Kook N Keech Marvel,Topwear,shirts,Men,759,1899,60% OFF,"39, 40, 42, 44",4.2,513,60%,OFF,1139.4
14514382,Prakhya,Indian Wear,kurta-sets,Women,1535,3198,52% OFF,"M, L, XL, XXL, 3XL",4.2,513,52%,OFF,1662.96
12450322,Varanga,Indian Wear,kurta-sets,Women,1949,4999,61% OFF,"S, M, L, XL, XXL",4.2,513,61%,OFF,3049.39
3451656,Rosaline by Zivame,Lingerie & Sleep Wear,bra,Women,323,599,46% OFF,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",3.7,513,46%,OFF,275.54
2483479,HERE&NOW,Plus Size,dresses,Women,639,1599,"60% OFF, Hurry*","XS, S, M, L, XL, XXL",4.4,513,60%,OFF,959.4
1916569,Kook N Keech Disney,Western,tshirts,Women,,1099,Rs. 600 OFF,"XS, S, M, L, XL",3.8,513,,600,600
1755933,ether,Western,dresses,Women,,1799,65% OFF,"S, M, L, XL",4.4,513,65%,OFF,1169.35
10237777,Besiva,Western,tshirts,Women,,799,30% OFF,"XS, S, M, L, XL",4.3,513,30%,OFF,239.7
14154090,Tokyo Talkies,Western,track-pants,Women,,999,60% OFF,"S, M, L, XL",4.3,513,60%,OFF,599.4
11274466,Roadster,Bottom Wear,jeans,Men,,1499,,"28, 30, 32, 34, 36",4,512,,, 
10415072,Harvard,Bottom Wear,jeans,Men,854,1898,55% OFF,"28, 30, 32, 34, 36",3.8,512,55%,OFF,1043.9
12222402,Benstoke,Indian Wear,kurta-sets,Men,699,1999,65% OFF,"S, M, L, XL, XXL",3.9,512,65%,OFF,1299.35
11752140,ether,Topwear,tshirts,Men,329,599,45% OFF,"XS, S, M, L, XL, XXL",4.2,512,45%,OFF,269.55
12414890,Sangria,Indian Wear,kurta-sets,Women,1199,1999,40% OFF,"XS, S, M, L, XL, XXL, 3XL",4,512,40%,OFF,799.6
11938902,ELEVANTO,Lingerie & Sleep Wear,bath-robe,Women,489,999,51% OFF,Onesize,4,512,51%,OFF,509.49
11174394,Sangria,Plus Size,dresses,Women,919,2299,"60% OFF, Hurry*","XS, S, M, L, XL, XXL, 3XL",4.1,512,60%,OFF,1379.4
9341537,SCORPIUS,Western,tops,Women,,1998,50% OFF,"S, M, L, XL",3.7,512,50%,OFF,999
9478141,Roadster,Western,sweatshirts,Women,,1999,70% OFF,"XS, S, M, L, XL, XXL",3.9,512,70%,OFF,1399.3
14232422,H&M,Bottom Wear,shorts,Men,,799,,"28, 31, 33, 37, 41, 44",4.6,511,,, 
10737426,ARISE,Bottom Wear,shorts,Men,539,899,40% OFF,"28, 30, 32, 34, 36, 38",4.1,511,40%,OFF,359.6
1284724,ether,Bottom Wear,trousers,Men,1099,2199,50% OFF,"28, 30, 32, 34, 36",4.2,511,50%,OFF,1099.5
1999072,Jockey,Inner Wear &  Sleep Wear,innerwear-vests,Men,,299,,"S, M, L",4.4,511,,, 
10106187,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,384,699,45% OFF,"S, M, L, XL, XXL",4.4,511,45%,OFF,314.55
14950386,HIGHLANDER,Topwear,shirts,Men,562,1249,55% OFF,"39, 40, 42, 44",4.1,511,55%,OFF,686.95
1086730,INVICTUS,Topwear,shirts,Men,809,1799,55% OFF,"38, 39, 40, 42, 44",4.3,511,55%,OFF,989.45
10275287,Roadster,Topwear,shirts,Men,854,1899,55% OFF,"38, 40, 42, 44",3.9,511,55%,OFF,1044.45
15654428,Roadster,Topwear,sweaters,Men,999,1999,50% OFF,"S, M, L, XL",4.3,511,50%,OFF,999.5
12105068,Sangria,Indian Wear,dresses,Women,1249,2499,50% OFF,"XS, S, M, L, XL, XXL, 3XL",4.3,511,50%,OFF,1249.5
2038137,HERE&NOW,Plus Size,tops,Women,359,1199,70% OFF,"S, M, L, XL, XXL",4,511,70%,OFF,839.3
8427205,plusS,Plus Size,dresses,Women,989,3299,70% OFF,"S, M, L, XL, XXL, 3XL, 4XL",4.3,511,70%,OFF,2309.3
2414605,Kook N Keech,Western,dresses,Women,,1299,55% OFF,"XS, S, M, L, XL",3.9,511,55%,OFF,714.45
8002221,Tokyo Talkies,Western,jeans,Women,,1899,62% OFF,"26, 28, 30, 32, 34",3.9,511,62%,OFF,1177.38
10389849,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,879,2199,60% OFF,"S, M, L, XL, XXL",4.1,510,60%,OFF,1319.4
10215627,Roadster,Topwear,sweaters,Men,674,1499,55% OFF,"XS, S, M, L, XL, XXL",4.1,510,55%,OFF,824.45
11632494,Roadster,Topwear,tshirts,Men,249,499,50% OFF,"XS, S, M, L, XL",4.2,510,50%,OFF,249.5
12816788,HERE&NOW,Topwear,tshirts,Men,269,599,55% OFF,"S, M, L, XL",4.1,510,55%,OFF,329.45
11017726,Mast & Harbour,Topwear,tshirts,Men,319,799,60% OFF,"S, M, L, XL",4.1,510,60%,OFF,479.4
9876215,Pavechas,Indian Wear,sarees,Women,988,1798,45% OFF,Onesize,4.2,510,45%,OFF,809.1
11863044,Jockey,Lingerie & Sleep Wear,bra,Women,,599,,"32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C",4.4,510,,, 
2176930,HERE&NOW,Plus Size,tops,Women,359,1199,"70% OFF, Hurry*","S, M, L, XL, XXL",4.3,510,70%,OFF,839.3
11174826,Sangria,Plus Size,palazzos,Women,649,1299,50% OFF,"XS, S, M, L, XL, 3XL, XXL",4.2,510,50%,OFF,649.5
9445943,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Women,674,1499,55% OFF,"XS, S, M, L, XL, XXL",4.3,510,55%,OFF,824.45
11262470,Vishudh,Western,trousers,Women,,1049,62% OFF,"28, 30, 32, 34, 36",4,510,62%,OFF,650.38
10967618,Roadster,Western,jeggings,Women,,1299,55% OFF,"26, 28, 30, 32, 34, 36",4,510,55%,OFF,714.45
12458046,Indibelle,Western,shrug,Women,,1499,62% OFF,"S, M, L, XL, XXL, 3XL, 4XL, 5XL",4.5,510,62%,OFF,929.38
11531858,Roadster,Western,jeans,Women,,2299,60% OFF,"26, 28, 30, 32, 34, 36",4.3,510,60%,OFF,1379.4
11697412,Roadster,Western,tshirts,Women,,599,60% OFF,"XS, S, M, L, XL",4.2,510,60%,OFF,359.4
15545828,H&M,Western,tshirts,Women,,699,,"XS, S, M, L, XL",4.4,510,,, 
10064489,Roadster,Bottom Wear,jeans,Men,809,1799,55% OFF,"28, 30, 32, 34, 36",4,509,55%,OFF,989.45
11274470,Roadster,Bottom Wear,jeans,Men,764,1699,55% OFF,"28, 30, 32, 34, 36",4.2,509,55%,OFF,934.45
11200612,Anouk,Indian Wear,kurtas,Men,719,1599,55% OFF,"S, M, L, XL, XXL",4.4,509,55%,OFF,879.45
10354539,Anouk,Indian Wear,kurtas,Men,809,1799,55% OFF,"S, M, L, XL, XXL",3.9,509,55%,OFF,989.45
9108351,DEYANN,Indian Wear,kurta-sets,Men,2236,5590,60% OFF,"S, M, L, XL, XXL, 3XL",3.8,509,60%,OFF,3354
11899516,HIGHLANDER,Topwear,shirts,Men,419,1049,60% OFF,"39, 40, 42, 44",4,509,60%,OFF,629.4
11363816,WROGN,Topwear,tshirts,Men,649,1299,50% OFF,"S, M, L, XL, XXL",3.9,509,50%,OFF,649.5
10356893,Anouk,Topwear,shirts,Men,629,1399,55% OFF,"38, 40, 42, 44, 46",4,509,55%,OFF,769.45
10944582,Roadster,Topwear,shirts,Men,674,1499,55% OFF,"38, 40, 42, 44",4.3,509,55%,OFF,824.45
10168965,Mast & Harbour,Topwear,shirts,Men,839,2099,60% OFF,"38, 40, 42, 44",4.2,509,60%,OFF,1259.4
2144289,HIGHLANDER,Topwear,shirts,Men,549,999,45% OFF,"39, 40, 42, 44",4.1,509,45%,OFF,449.55
11117482,Varanga,Indian Wear,kurtas,Women,629,2999,79% OFF,"S, M, L, XL",3.7,509,79%,OFF,2369.21
13494300,Ishin,Indian Wear,kurta-sets,Women,2204,4899,55% OFF,"S, M, L, XL, XXL",4.1,509,55%,OFF,2694.45
11991508,Roadster,Western,sweatshirts,Women,,1599,65% OFF,"XS, S, M, L, XL, XXL",4.2,509,65%,OFF,1039.35
13617010,Levis,Western,jeans,Women,,2299,35% OFF,"26, 27, 28, 30, 32, 34",4.4,509,35%,OFF,804.65
12645760,Chemistry,Western,tshirts,Women,,599,45% OFF,"XS, S, M, L, XL",4.4,509,45%,OFF,269.55
7630889,LOCOMOTIVE,Bottom Wear,jeans,Men,974,2499,61% OFF,"30, 32, 34, 36",3.9,508,61%,OFF,1524.39
11274416,Roadster,Bottom Wear,jeans,Men,499,1999,75% OFF,"28, 30, 32, 34, 36",3.9,508,75%,OFF,1499.25
9167269,U.S. Polo Assn.,Inner Wear &  Sleep Wear,boxers,Men,559,699,20% OFF,"S, M, L, XL, XXL",4.4,508,20%,OFF,139.8
17973292,Pepe Jeans,Inner Wear &  Sleep Wear,briefs,Men,432,618,30% OFF,"M, S, L",4.2,508,30%,OFF,185.4
7224670,Peter England,Inner Wear &  Sleep Wear,socks,Men,,429,,Onesize,4.5,508,,, 
11786138,U.S. Polo Assn.,Inner Wear &  Sleep Wear,boxers,Men,,1398,,"XXL, XL, M, S, L",4.4,508,,, 
11876030,HIGHLANDER,Topwear,shirts,Men,419,1049,60% OFF,"39, 40, 42, 44",4.3,508,60%,OFF,629.4
1395989,Kook N Keech,Topwear,sweatshirts,Men,474,1899,75% OFF,"S, M, L, XL",4,508,75%,OFF,1424.25
1847924,HIGHLANDER,Topwear,tshirts,Men,274,549,50% OFF,"S, M, L, XL",4,508,50%,OFF,274.5
1923232,HIGHLANDER,Topwear,tshirts,Men,299,749,60% OFF,"S, M, L, XL",3.9,508,60%,OFF,449.4
11029220,Kook N Keech,Topwear,tshirts,Men,499,999,50% OFF,"S, M, L, XL, XXL",4.1,508,50%,OFF,499.5
1929826,Jockey,Lingerie & Sleep Wear,briefs,Women,,239,,"S, M, L",4.5,508,,, 
11810300,Jockey,Lingerie & Sleep Wear,briefs,Women,,478,,"S, M, L",4.5,508,,, 
7432570,Sztori,Plus Size,tops,Women,934,1699,45% OFF,"L, XL, XXL, 3XL, 4XL, 5XL, 6XL",4,508,45%,OFF,764.55
10462964,Roadster,Western,sweatshirts,Women,,1699,65% OFF,"XS, S, M, L, XL, XXL",4.2,508,65%,OFF,1104.35
11514704,SASSAFRAS,Western,tops,Women,,799,45% OFF,"XS, S, M, L, XL",4.4,508,45%,OFF,359.55
17383266,Roadster,Western,tshirts,Women,,1598,,"L, M, S, XS, XL",4.3,508,,, 
13931936,Hubberholme,Bottom Wear,trousers,Men,824,1499,45% OFF,"30, 32, 34, 36",4.1,507,45%,OFF,674.55
10105997,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,804,2299,65% OFF,"S, M, L, XL, XXL",4.5,507,65%,OFF,1494.35
14514654,Domyos By Decathlon,Sports Wear,tshirts,Men,649,999,35% OFF,"S, M, L, XL, XXL",4.3,507,35%,OFF,349.65
14038160,AHIKA,Indian Wear,kurtas,Women,441,1225,64% OFF,"XS, S, M, L, XL, XXL, 3XL, 4XL",3.9,507,64%,OFF,784
6603450,Vishudh,Indian Wear,kurtas,Women,527,1649,68% OFF,"S, M, L, XL, XXL",4,507,68%,OFF,1121.32
13789756,Anouk,Indian Wear,kurta-sets,Women,1119,2799,60% OFF,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.3,507,60%,OFF,1679.4
9816649,Bhama Couture,Indian Wear,kurta-sets,Women,1331,3599,63% OFF,"S, M, L, XL",4,507,63%,OFF,2267.37
13033708,Zeyo,Lingerie & Sleep Wear,night-suits,Women,999,2499,60% OFF,"S, M, L, XL, XXL",4.5,507,60%,OFF,1499.4
2299710,Tokyo Talkies,Western,dresses,Women,,1649,47% OFF,"S, M, L, XL",4,507,47%,OFF,775.03
10196225,Miss Chase,Western,jeans,Women,,2299,50% OFF,"26, 28, 30, 32, 34",4.1,507,50%,OFF,1149.5
13601516,Roadster,Western,tshirts,Women,,699,65% OFF,"XS, S, M, L, XL",4.2,507,65%,OFF,454.35
14491142,NYAMBA By Decathlon,Bottom Wear,shorts,Men,601,699,14% OFF,"30, 32, 34, 36, 38",4.1,506,14%,OFF,97.86
8673405,WROGN,Bottom Wear,jeans,Men,1484,2699,45% OFF,"28, 30, 32, 34, 36, 38",3.9,506,45%,OFF,1214.55
16269612,HIGHLANDER,Bottom Wear,track-pants,Men,519,1299,60% OFF,"S, M, L, XL",4.1,506,60%,OFF,779.4
13985384,HIGHLANDER,Bottom Wear,shorts,Men,724,1249,42% OFF,"30, 32, 34, 36",4.1,506,42%,OFF,524.58
11422670,SOJANYA,Indian Wear,kurtas,Men,719,1599,55% OFF,"S, M, L, XL, XXL",4.4,506,55%,OFF,879.45
11421778,Jompers,Indian Wear,churidar,Men,499,999,50% OFF,"S, M, L, XL, XXL",4,506,50%,OFF,499.5
18030430,Levis,Inner Wear &  Sleep Wear,briefs,Men,,558,,"S, M, L, XL",4.1,506,,, 
11691510,Campus Sutra,Sports Wear,tshirts,Men,515,1199,57% OFF,"S, M, L, XL",4.3,506,57%,OFF,683.43
15128272,Quechua By Decathlon,Sports Wear,sweatshirts,Men,,699,,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.4,506,,, 
11096494,Austin wood,Topwear,tshirts,Men,509,1499,66% OFF,"S, M, L, XL, XXL, 3XL",4.1,506,66%,OFF,989.34
11140514,Campus Sutra,Topwear,jackets,Men,799,1999,60% OFF,"S, M, L, XL",3.8,506,60%,OFF,1199.4
6832146,WROGN,Topwear,jackets,Men,1919,4799,60% OFF,"M, L, XL, XXL",4.2,506,60%,OFF,2879.4
11126638,Roadster,Topwear,tshirts,Men,269,599,55% OFF,"XS, S, M, L, XL",3.8,506,55%,OFF,329.45
12817316,HERE&NOW,Topwear,tshirts,Men,279,699,60% OFF,"S, M, L, XL",4.2,506,60%,OFF,419.4
11363338,WROGN,Topwear,tshirts,Men,449,899,50% OFF,"S, M, L, XL, XXL",4,506,50%,OFF,449.5
11117260,Mitera,Indian Wear,sarees,Women,999,4999,80% OFF,Onesize,4.3,506,80%,OFF,3999.2
10096239,Clovia,Lingerie & Sleep Wear,bra,Women,311,599,48% OFF,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D, 40B, 40C, 42B, 42C, 44B",4.3,506,48%,OFF,287.52
12969680,HERE&NOW,Plus Size,tops,Women,279,699,"60% OFF, Hurry*","XS, S, M, L, XL, XXL",3.9,506,60%,OFF,419.4
6604930,STREET 9,Western,dresses,Women,,1399,50% OFF,"XS, S, M, L, XL, XXL",4.3,506,50%,OFF,699.5
12277588,STREET 9,Western,trousers,Women,,1799,50% OFF,"26, 28, 30, 32, 34",4.3,506,50%,OFF,899.5
13205038,all about you,Western,dresses,Women,,1999,35% OFF,"XS, S, M, L, XL",4.3,506,35%,OFF,699.65
10970306,Roadster,Western,tshirts,Women,,999,Rs. 500 OFF,"XS, S, M, L, XL",4.1,506,,500,500
12194288,Roadster,Western,tops,Women,,999,50% OFF,"XS, S, M, L, XL",4.3,506,50%,OFF,499.5
13842378,HIGHLANDER,Bottom Wear,track-pants,Men,446,949,53% OFF,"S, M, L, XL",4.2,505,53%,OFF,502.97
8903747,Roadster,Bottom Wear,jeans,Men,759,1899,60% OFF,"28, 30, 32, 34, 36",4,505,60%,OFF,1139.4
13859366,Roadster,Bottom Wear,trousers,Men,584,1299,55% OFF,"28, 30, 32, 34, 36",3.8,505,55%,OFF,714.45
10384139,Taavi,Indian Wear,kurtas,Men,1049,2099,50% OFF,"S, M, L, XL, XXL",4.1,505,50%,OFF,1049.5
11036512,Jockey,Inner Wear &  Sleep Wear,briefs,Men,,418,,"S, M, L",4.5,505,,, 
11639104,Jockey,Inner Wear &  Sleep Wear,briefs,Men,,836,,"S, M, L",4.5,505,,, 
10353595,U.S. Polo Assn.,Inner Wear &  Sleep Wear,briefs,Men,,329,,"S, M, L",4.1,505,,, 
18030432,Levis,Inner Wear &  Sleep Wear,briefs,Men,,558,,"S, M, L, XL",4.2,505,,, 
18030422,Levis,Inner Wear &  Sleep Wear,briefs,Men,,558,,"S, M, L, XL",4.1,505,,, 
9445655,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Men,,1699,,"S, M, L, XL, XXL",4.3,505,,, 
11327704,Roadster,Topwear,shirts,Men,719,1799,60% OFF,"38, 40, 42, 44",4.1,505,60%,OFF,1079.4
11900294,ether,Topwear,tshirts,Men,359,799,55% OFF,"XS, S, M, L, XL, XXL",4.2,505,55%,OFF,439.45
10375033,Taavi,Indian Wear,dupatta,Women,714,1299,45% OFF,Onesize,4.5,505,45%,OFF,584.55
11068144,Jockey,Lingerie & Sleep Wear,briefs,Women,,259,,"S, M, L",4.7,505,,, 
13563608,Jockey,Lingerie & Sleep Wear,briefs,Women,,478,,"M, S, L",4.6,505,,, 
11538100,Jockey,Lingerie & Sleep Wear,briefs,Women,,518,,"S, M, L",4.7,505,,, 
9299455,Clovia,Lingerie & Sleep Wear,pyjamas,Women,467,899,48% OFF,"S, M, L, XL, XXL",3.9,505,48%,OFF,431.52
9077165,HERE&NOW,Plus Size,kurtas,Women,799,1999,60% OFF,"XS, S, M, L, XL, XXL, 3XL",4,505,60%,OFF,1199.4
6788972,HERE&NOW,Plus Size,jackets,Women,1499,4999,"70% OFF, Hurry*","XS, S, M, L, XL, XXL, 3XL",3.7,505,70%,OFF,3499.3
2495141,Mast & Harbour,Western,tops,Women,,1299,50% OFF,"XS, S, M, L, XL",3.8,505,50%,OFF,649.5
17385734,Roadster,Western,tshirts,Women,,1398,50% OFF,"XS, S, M, L, XL",4.3,505,50%,OFF,699
12225738,Tokyo Talkies,Western,trousers,Women,,1799,59% OFF,"28, 30, 32, 34",3.6,505,59%,OFF,1061.41
9018035,Roadster,Western,jeans,Women,,2399,60% OFF,"26, 28, 30, 32, 34, 36",4.1,505,60%,OFF,1439.4
13214462,MISH,Western,dresses,Women,,3399,40% OFF,"XS, S, M, L, XL, XXL",4.3,505,40%,OFF,1359.6
13000836,Laabha,Western,tracksuits,Women,,3999,70% OFF,"XS, S, M, L, XL, XXL",3.7,505,70%,OFF,2799.3
13815356,HIGHLANDER,Bottom Wear,jeans,Men,775,1649,53% OFF,"30, 32, 34, 36, 38",3.7,504,53%,OFF,873.97
13570668,HIGHLANDER,Bottom Wear,trousers,Men,799,1599,50% OFF,"30, 32, 34, 36",4,504,50%,OFF,799.5
11658912,DEYANN,Indian Wear,kurta-sets,Men,1746,4990,65% OFF,"S, M, L, XL, XXL, 3XL",3.9,504,65%,OFF,3243.5
11444386,Jockey,Inner Wear &  Sleep Wear,innerwear-vests,Men,,319,,"S, M, L",4.5,504,,, 
9599049,DAMENSCH,Inner Wear &  Sleep Wear,trunk,Men,,1250,,"S, M, L, XL, XXL",4.4,504,,, 
11638806,Jockey,Inner Wear &  Sleep Wear,innerwear-vests,Men,,638,,"S, M, L",4.5,504,,, 
11607342,Mast & Harbour,Topwear,tshirts,Men,439,1099,60% OFF,"S, M, L, XL",3.8,504,60%,OFF,659.4
10920052,Roadster,Topwear,tshirts,Men,399,999,60% OFF,"XS, S, M, L, XL",4.2,504,60%,OFF,599.4
10668612,Anubhutee,Indian Wear,kurtas,Women,509,1699,70% OFF,"S, M, L, XL, XXL",4.1,504,70%,OFF,1189.3
8090821,aasi,Indian Wear,palazzos,Women,649,999,35% OFF,"28, 30, 32, 34, 36",4,504,35%,OFF,349.65
363049,Triumph,Lingerie & Sleep Wear,bra,Women,,1499,,"34C, 34D, 34E, 36C, 36D, 36E, 36F, 38C, 38D, 38E, 38F, 38G, 40C, 40D, 40E, 40F, 40G, 42D, 42E, 42F, 42G, 44D, 44E, 44F, 44G",4.5,504,,, 
1972842,HERE&NOW,Plus Size,jeans,Women,599,1999,"70% OFF, Hurry*","26, 28, 30, 32, 34, 36, 38, 40",3.9,504,70%,OFF,1399.3
6687788,Miss Chase,Western,dresses,Women,,1649,52% OFF,"XS, S, M, L, XL",4.4,504,52%,OFF,857.48
1949962,Roadster,Western,sweaters,Women,,1699,60% OFF,"XS, S, M, L, XL, XXL",4.2,504,60%,OFF,1019.4
10847890,Tokyo Talkies,Western,dresses,Women,,2149,47% OFF,"S, M, L, XL",4.4,504,47%,OFF,1010.03
10606456,Zastraa,Western,dungarees,Women,,3999,80% OFF,"26, 28, 30, 32, 34",4.5,504,80%,OFF,3199.2
12193832,Roadster,Western,tshirts,Women,,899,Rs. 400 OFF,"XS, S, M, L, XL",4.3,504,,400,400
12221948,SASSAFRAS,Western,tshirts,Women,,899,50% OFF,"XS, S, M, L, XL, XXL",4.3,504,50%,OFF,449.5
15038450,Levis,Bottom Wear,jeans,Men,,2599,,"28, 30, 32, 34, 36, 38, 40, 42",4.5,503,,, 
13167772,FORCLAZ By Decathlon,Bottom Wear,trousers,Men,2729,2999,9% OFF,"27, 29, 31, 32, 34, 36, 39, 41, 43",4.3,503,9%,OFF,269.91
2338465,WROGN,Bottom Wear,jeans,Men,1649,2999,45% OFF,"28, 30, 32, 34, 36",4.1,503,45%,OFF,1349.55
6832376,WROGN,Bottom Wear,jeans,Men,1249,2499,50% OFF,"28, 30, 32, 34, 36, 38",4,503,50%,OFF,1249.5
8275663,Roadster,Bottom Wear,jeans,Men,759,1899,60% OFF,"28, 30, 32, 34, 36",3.8,503,60%,OFF,1139.4
10106139,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,849,1699,50% OFF,"XS, S, M, L, XL, XXL",4.1,503,50%,OFF,849.5
9867745,Jockey,Inner Wear &  Sleep Wear,briefs,Men,,239,,"S, M, L",4.1,503,,, 
11638544,Jockey,Inner Wear &  Sleep Wear,briefs,Men,,478,,"S, M, L",4.1,503,,, 
8889631,Roadster,Topwear,shirts,Men,,1499,,"38, 40, 42, 44, 46, 48",4.1,503,,, 
4321458,HERE&NOW,Indian Wear,dresses,Women,1099,1999,45% OFF,"XS, S, M, L, XL, XXL",4.2,503,45%,OFF,899.55
11505972,Zivame,Lingerie & Sleep Wear,bra,Women,971,1495,35% OFF,"32DD, 32E, 32F, 34DD, 34E, 34F, 36C, 36D, 36DD, 36E, 36F, 38C, 38D, 38DD, 38E, 40C, 40D, 40DD",4.2,503,35%,OFF,523.25
12441754,ETC,Lingerie & Sleep Wear,night-suits,Women,509,1699,70% OFF,"S, M, L, XL",4.2,503,70%,OFF,1189.3
9004967,Espresso,Lingerie & Sleep Wear,lounge-shorts,Women,447,699,36% OFF,"S, M, L, XL, XXL, 3XL",4.6,503,36%,OFF,251.64
11173980,Sangria,Plus Size,kurtas,Women,439,1099,"60% OFF, Hurry*","XS, S, M, L, XL, XXL, 3XL",4.1,503,60%,OFF,659.4
12524806,HERE&NOW,Plus Size,kurtas,Women,359,1199,"70% OFF, Hurry*","XS, S, M, L, XL, XXL, 3XL",4.2,503,70%,OFF,839.3
13430662,Roadster,Western,jeggings,Women,,1299,40% OFF,"26, 28, 30, 32, 34, 36",4.4,503,40%,OFF,519.6
11005692,DressBerry,Western,tops,Women,,1399,45% OFF,"XS, S, M, L, XL",4.2,503,45%,OFF,629.55
11364274,SASSAFRAS,Western,tops,Women,,1399,49% OFF,"XS, S, M, L, XL, XXL",4.2,503,49%,OFF,685.51
11818282,Roadster,Western,jackets,Women,,1999, 60 % OFF,"XS, S, M, L, XL, XXL",4,503,,60,60
12194214,Roadster,Western,tops,Women,,999,40% OFF,"XS, S, M, L, XL",4.4,503,40%,OFF,399.6
11560472,WROGN,Bottom Wear,trousers,Men,1319,2199,40% OFF,"28, 30, 32, 34, 36, 38",4.1,502,40%,OFF,879.6
6775099,Roadster,Bottom Wear,jeans,Men,999,1999,50% OFF,"28, 30, 32, 34, 36",4,502,50%,OFF,999.5
18028858,Levis,Inner Wear &  Sleep Wear,boxers,Men,,1098,,"S, M, L, XL",4.4,502,,, 
10106195,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,489,699,30% OFF,"S, M, L, XL, XXL",4.2,502,30%,OFF,209.7
12654918,HERE&NOW,Topwear,shirts,Men,664,1899,65% OFF,"38, 40, 42, 44, 46",4.4,502,65%,OFF,1234.35
7079944,Inddus,Indian Wear,sarees,Women,1889,4499,58% OFF,Onesize,4.2,502,58%,OFF,2609.42
11245668,HRX by Hrithik Roshan,Lingerie & Sleep Wear,bra,Women,584,1299,55% OFF,"XS, S, M, L, XL",4.2,502,55%,OFF,714.45
12163940,Sangria,Plus Size,trousers,Women,399,999,60% OFF,"26, 28, 30, 32, 34, 36, 38",3.9,502,60%,OFF,599.4
10868192,Chemistry,Western,shirts,Women,,1499,35% OFF,"XS, S, M, L, XL",4.1,502,35%,OFF,524.65
11118500,Roadster,Western,shorts,Women,,1499,55% OFF,"26, 28, 30, 32, 34, 36",4.4,502,55%,OFF,824.45
17525208,Mast & Harbour,Western,tshirts,Women,,1598,50% OFF,"XL, L, M, S, XS",4.4,502,50%,OFF,799
11636208,Shae by SASSAFRAS,Western,dresses,Women,,2299,,"XS, S, M, L, XL, XXL",4.3,502,,, 
2200590,U.S. Polo Assn. Denim Co.,Bottom Wear,jeans,Men,,1999,,"28, 30, 32, 34, 36, 38, 40",4.4,501,,, 
9181045,DENNISON,Bottom Wear,trousers,Men,909,2599,65% OFF,"28, 30, 32, 34, 36, 38, 40",3.7,501,65%,OFF,1689.35
6863013,Mast & Harbour,Bottom Wear,track-pants,Men,989,1799,45% OFF,"XS, S, M, L, XL, XXL",4.3,501,45%,OFF,809.55
11435726,KALINI,Indian Wear,sarees,Women,604,2085,71% OFF,Onesize,3.5,501,71%,OFF,1480.35
10691454,SASSAFRAS,Indian Wear,dresses,Women,1033,2199,53% OFF,"XS, S, M, L, XL, XXL",4.3,501,53%,OFF,1165.47
9063647,MBE,Indian Wear,kurtas,Women,874,2499,65% OFF,"M, L, XL, XXL",3.7,501,65%,OFF,1624.35
14810388,Zivame,Lingerie & Sleep Wear,bra,Women,449,749,40% OFF,"32B, 32C, 32D, 32DD, 32E, 34B, 34C, 34D, 34DD, 34E, 36B, 36C, 36D, 36DD, 36E, 38B, 38C, 38D, 38DD, 38E, 40C, 40D, 40DD, 40E, 42DD, 42E",4.2,501,40%,OFF,299.6
12026420,Tokyo Talkies,Western,trousers,Women,,1249,52% OFF,"28, 30, 32, 34",4.1,501,52%,OFF,649.48
6826883,DressBerry,Western,dresses,Women,,2099,50% OFF,"XS, S, M, L, XL, XXL",4.4,501,50%,OFF,1049.5
11893832,Roadster,Western,tshirts,Women,,599,40% OFF,"XS, S, M, L, XL",4.4,501,40%,OFF,239.6
10092093,Roadster,Bottom Wear,jeans,Men,574,2299,75% OFF,"28, 30, 32, 34, 36",3.8,500,75%,OFF,1724.25
2030818,HRX by Hrithik Roshan,Sports Wear,jackets,Men,1259,2799,55% OFF,"S, M, L, XL, XXL",4.1,500,55%,OFF,1539.45
11332294,Maniac,Topwear,tshirts,Men,474,1249,62% OFF,"S, M, L, XL",4,500,62%,OFF,774.38
2296336,WROGN,Topwear,shirts,Men,1249,2499,50% OFF,"39, 40, 42, 44, 46",4.1,500,50%,OFF,1249.5
7100025,Ahalyaa,Indian Wear,dresses,Women,899,2230,Rs. 1331 OFF,"S, M, L, XL, XXL",4.1,500,,1331,1331
13529882,AURELIA,Indian Wear,dresses,Women,1259,2799,55% OFF,"S, M, L, XL, XXL",4.4,500,55%,OFF,1539.45
